pos,vertex,degree,p_size,cliques,seconds
302,131127,1,1,1,2.4529999791411683e-06
303,131119,1,1,1,2.330000143047073e-06
304,131120,1,1,1,2.2089998310548253e-06
305,58,1,1,1,1.9379999685043003e-06
306,131130,1,1,1,2.1070000002509914e-06
307,60,1,1,1,1.782000026651076e-06
308,131133,1,1,1,2.4369999209739035e-06
309,62,1,1,1,2.0020002011733595e-06
310,131129,1,1,1,2.5510000796202803e-06
311,64,1,1,1,1.7070001376850996e-06
312,131131,1,1,1,2.2819999685452785e-06
313,131134,1,1,1,2.2240001271711662e-06
314,131136,1,1,1,1.7980000848183408e-06
315,131138,1,1,1,1.7449999631935498e-06
316,131139,1,1,1,1.5679997886763886e-06
317,131135,3,0,0,1.7339998521492817e-06
318,70,1,1,1,1.7899999420478707e-06
319,71,1,1,1,1.8639998415892478e-06
320,131137,1,1,1,2.2000001536071068e-06
321,73,1,1,1,3.3040000744222198e-06
322,131140,1,1,1,1.86900001608592e-06
323,131141,1,0,0,1.0789999578264542e-06
324,76,1,1,1,1.570999984323862e-06
325,131142,1,1,1,1.7230001958523644e-06
326,131143,1,0,0,1.1170000107085798e-06
327,78,1,1,1,2.1170001218706602e-06
328,80,1,1,1,1.7360000583721558e-06
329,131152,1,1,1,2.1770001694676466e-06
330,82,1,1,1,2.043999984380207e-06
331,131146,1,1,1,1.6429999050160404e-06
332,131147,1,0,0,1.06199991023459e-06
333,84,1,1,1,1.9889998839062173e-06
334,131156,1,1,1,2.3139998575061327e-06
335,131150,1,1,1,1.8010000530921388e-06
336,131151,1,0,0,9.780001164472196e-07
337,131154,1,1,1,1.4650001958216308e-06
338,131155,1,0,0,1.032999989547534e-06
339,131158,1,1,1,2.3039999632601393e-06
340,131159,1,1,1,1.6669998785801e-06
341,92,1,1,1,1.7509998997411458e-06
342,131161,1,1,1,1.7630000002100132e-06
343,131162,1,1,1,1.5900000107649248e-06
344,131160,2,0,0,1.3279998256621184e-06
345,131163,1,1,1,1.9850001535814954e-06
346,96,1,1,1,1.860000111264526e-06
347,131164,1,1,1,1.635999979043845e-06
348,131165,1,0,0,1.0170001587539446e-06
349,98,1,1,1,1.6050000795075903e-06
350,99,1,1,1,1.9270000848337077e-06
351,131171,1,1,1,2.30299997383554e-06
352,101,1,1,1,1.8279999949299963e-06
353,131174,1,1,1,1.9490000795485685e-06
354,103,1,1,1,1.779999820428202e-06
355,131173,1,1,1,2.8140000267740106e-06
356,131175,1,1,1,1.5240000266203424e-06
357,131169,1,1,1,1.6199999208765803e-06
358,107,1,1,1,1.939999947353499e-06
359,131179,1,1,1,2.217999963249895e-06
360,109,1,1,1,1.8360001377004664e-06
361,131176,1,1,1,2.350000158912735e-06
362,131178,1,1,1,2.1579999156529084e-06
363,131180,1,1,1,1.503000021330081e-06
364,131181,1,0,0,1.005000058285077e-06
365,114,1,1,1,1.7039999420376262e-06
366,115,1,1,1,2.0950001271557994e-06
367,131188,1,1,1,2.5900001219270052e-06
368,117,1,1,1,1.9579999843699625e-06
369,131189,1,1,1,2.0790000689885346e-06
370,119,1,1,1,1.8460000319464598e-06
371,131183,1,1,1,1.76799994733301e-06
372,131184,1,0,0,1.0819999261002522e-06
373,131187,1,1,1,2.2920000901649473e-06
374,123,1,1,1,2.006000158871757e-06
375,124,1,0,0,1.1279998943791725e-06
376,125,1,1,1,1.6430001323897159e-06
377,131190,1,1,1,2.4640000901854364e-06
378,127,1,1,1,1.7759998627298046e-06
379,131200,1,1,1,2.1460000425577164e-06
380,131192,1,1,1,2.2980000267125433e-06
381,131194,1,1,1,2.1669998204743024e-06
382,131196,1,1,1,1.5459997939615278e-06
383,131197,1,0,0,1.0579999525361927e-06
384,132,1,1,1,1.7009999737638282e-06
385,131198,1,1,1,2.6000000161729986e-06
386,131199,1,1,1,1.562000079502468e-06
387,136,1,1,1,1.7579998257133411e-06
388,131208,1,1,1,1.5990001429599943e-06
389,138,1,1,1,1.8760001694317907e-06
390,131203,1,1,1,1.7069999103114242e-06
391,131204,1,0,0,1.0910000582953217e-06
392,140,1,1,1,1.8159998944611289e-06
393,142,1,1,1,2.198999936808832e-06
