pos,vertex,degree,p_size,cliques,seconds
4405,94381,3,3,1,4.227000317769125e-06
4406,4287,3,3,1,5.339999916031957e-06
4407,73454,3,2,0,2.7750029403250664e-06
4408,118981,3,3,1,4.752000677399337e-06
4409,39950,3,2,0,2.438999217702076e-06
4410,110789,3,3,1,4.7670000640209764e-06
4411,4296,5,3,1,5.67600000067614e-06
4412,110796,3,3,1,5.010999302612618e-06
4413,119273,3,2,0,2.4889995984267443e-06
4414,20685,3,3,1,4.461999196792021e-06
4415,70825,3,2,0,2.554999809945002e-06
4416,20696,3,3,1,7.433998689521104e-06
4417,4314,3,3,1,4.191999323666096e-06
4418,113718,3,2,0,2.545002644183114e-06
4419,45555,3,1,0,2.2140011424198747e-06
4420,52092,5,1,0,3.0900009733159095e-06
4421,28895,3,3,1,5.347999831428751e-06
4422,20711,3,3,2,8.479997632093728e-06
4423,20713,3,3,1,5.2199975471012294e-06
4424,69877,8,3,2,9.692001185612753e-06
4425,28918,3,3,1,4.230001650284976e-06
4426,12540,3,3,1,6.295002094702795e-06
4427,70338,3,2,0,2.65800190391019e-06
4428,79393,3,1,0,2.2940002963878214e-06
4429,53502,3,3,1,5.345998943084851e-06
4430,80651,3,2,0,2.5099980121012777e-06
4431,61701,3,3,1,5.493999196914956e-06
4432,119048,3,3,1,5.139998393133283e-06
4433,32487,3,2,0,2.60199885815382e-06
4434,69902,3,3,1,4.9390000640414655e-06
4435,37142,3,3,1,5.431000317912549e-06
4436,78106,3,3,1,4.369001544546336e-06
4437,78109,3,3,1,4.37600101577118e-06
4438,37150,3,3,1,4.37299968325533e-06
4439,28972,3,3,1,4.756002454087138e-06
4440,40769,3,2,0,2.8319991542957723e-06
4441,57011,7,2,1,6.359998224070296e-06
4442,119087,3,3,1,4.82700124848634e-06
4443,63172,3,2,0,2.4750006559770554e-06
4444,53571,3,3,1,4.768000508192927e-06
4445,53573,3,3,1,4.863999492954463e-06
4446,62078,3,2,0,2.568998752394691e-06
4447,53574,3,3,1,5.211000825511292e-06
4448,45386,3,3,2,6.332997145364061e-06
4449,29006,3,3,1,5.226000212132931e-06
4450,102749,3,3,1,4.694997187471017e-06
4451,102750,3,3,1,4.427998646860942e-06
4452,102755,3,3,1,4.888999683316797e-06
4453,53607,3,3,1,4.924000677419826e-06
4454,53611,3,3,1,4.746998456539586e-06
4455,61803,3,3,1,5.789999704575166e-06
4456,64481,3,2,0,2.5569970603100955e-06
4457,20854,5,3,0,7.009999535512179e-06
4458,61829,3,3,2,8.234001143136993e-06
4459,12681,3,3,1,5.461999535327777e-06
4460,119179,3,3,1,5.5009986681398004e-06
4461,12690,3,3,1,5.040001269662753e-06
4462,53657,3,3,1,5.08599987369962e-06
4463,127412,3,3,2,7.89900150266476e-06
4464,119220,3,3,1,5.005000275559723e-06
4465,61894,3,3,1,4.704001185018569e-06
4466,87600,3,2,0,2.5800000003073364e-06
4467,29134,3,3,1,5.302001227391884e-06
4468,45559,3,2,0,2.8510003176052123e-06
4469,84,5,2,0,6.096001015976071e-06
4470,33504,7,2,1,6.9970010372344404e-06
4471,45531,3,3,1,5.017001967644319e-06
4472,15049,3,2,0,2.773998858174309e-06
4473,102875,3,3,1,5.734000296797603e-06
4474,20967,3,3,1,4.682999133365229e-06
4475,94716,3,3,1,4.417001036927104e-06
4476,86554,4,3,1,5.277997843222693e-06
4477,94751,3,3,1,4.377998266136274e-06
4478,86562,3,3,1,4.844998329645023e-06
4479,53806,3,3,1,4.526998964138329e-06
4480,53808,3,3,1,6.672999006696045e-06
4481,62020,3,3,1,4.946003173245117e-06
4482,119365,3,3,1,4.7719986469019204e-06
4483,53830,3,3,1,4.2959982238244265e-06
4484,119370,3,3,1,5.041001713834703e-06
4485,70228,3,3,1,4.51300002168864e-06
4486,94841,3,3,1,5.137000698596239e-06
4487,29306,3,3,1,4.0380000427830964e-06
4488,129858,3,2,0,2.468001184752211e-06
4489,86655,3,3,1,5.273999704513699e-06
4490,70826,3,2,0,2.945002052001655e-06
4491,119423,4,3,1,5.928999598836526e-06
4492,70293,5,2,0,3.968998498748988e-06
4493,12929,3,3,1,5.3340008889790624e-06
4494,103049,3,3,1,4.994002665625885e-06
4495,64860,3,2,0,2.538999979151413e-06
4496,70291,3,3,1,4.386998625705019e-06
4497,94868,3,3,1,5.059002432972193e-06
4498,29336,3,3,1,4.020999767817557e-06
4499,15226,3,2,0,2.406002749921754e-06
4500,127646,4,3,1,5.183999746805057e-06
4501,86691,3,3,1,4.182998964097351e-06
4502,37542,3,3,1,4.749002982862294e-06
4503,103116,3,3,1,4.558001819532365e-06
4504,119518,6,3,1,5.252000846667215e-06
4505,120791,4,2,1,4.768000508192927e-06
4506,129288,4,1,0,2.5049994292203337e-06
4507,29408,4,3,2,5.180001608096063e-06
4508,62185,3,3,1,5.1389979489613324e-06
4509,71637,3,2,0,2.4840010155458003e-06
4510,13034,4,3,1,5.5729979067109525e-06
4511,119558,3,3,1,4.718000127468258e-06
4512,78599,3,3,1,4.818000888917595e-06
4513,103205,4,3,1,8.400998922297731e-06
4514,4907,3,3,1,5.010999302612618e-06
4515,54060,3,3,1,4.366000212030485e-06
4516,103216,4,3,1,5.178000719752163e-06
4517,103217,3,3,1,4.555000487016514e-06
4518,105362,3,2,0,2.654000127222389e-06
4519,70458,3,3,1,4.475001333048567e-06
4520,37699,3,3,2,6.447997293435037e-06
4521,119619,3,3,1,5.1200004236306995e-06
4522,119623,3,3,1,4.571000317810103e-06
4523,70480,3,3,1,4.122000973438844e-06
4524,29521,3,3,1,4.474000888876617e-06
4525,29520,3,3,2,6.062000466044992e-06
4526,13143,3,3,1,4.789002559846267e-06
4527,70491,4,3,1,5.507001333171502e-06
4528,54110,3,3,1,1.064000025507994e-05
4529,37734,3,3,1,4.8719994083512574e-06
4530,119668,3,3,1,4.63299875264056e-06
4531,54140,3,3,2,6.4209998527076095e-06
4532,21384,3,3,1,4.053999873576686e-06
4533,54173,3,3,1,4.841000190936029e-06
4534,71712,3,2,0,2.540000423323363e-06
4535,21416,3,3,1,4.827998054679483e-06
4536,46001,4,3,1,7.711998478043824e-06
4537,86963,4,3,1,6.112000846769661e-06
4538,86966,3,3,1,5.109999619890004e-06
4539,5051,3,3,1,5.249999958323315e-06
4540,54208,3,3,1,3.446699702180922e-05
4541,111560,3,3,1,7.124999683583155e-06
4542,29649,3,3,2,9.43999839364551e-06
4543,54241,4,3,1,6.083999323891476e-06
4544,119780,3,3,1,8.635997801320627e-06
4545,37860,3,3,2,8.134000381687656e-06
4546,70640,3,3,1,5.08399898535572e-06
4547,62454,3,3,2,6.442998710554093e-06
4548,78847,3,3,1,4.894001904176548e-06
4549,111631,3,3,1,4.112000169698149e-06
4550,37941,6,2,0,4.254998202668503e-06
4551,128015,3,3,1,5.313999281497672e-06
4552,128017,3,3,1,5.672001861967146e-06
4553,62481,3,3,1,5.2389987104106694e-06
4554,103456,3,3,1,4.842997441301122e-06
4555,111654,6,3,2,8.94000186235644e-06
4556,46119,3,3,1,4.837998858420178e-06
4557,78900,3,3,2,8.009999874047935e-06
4558,119864,3,3,1,4.992998583475128e-06
4559,78905,3,3,1,4.931000148644671e-06
4560,5185,3,3,1,4.912002623314038e-06
4561,46146,3,3,1,4.828998498851433e-06
4562,46147,3,3,1,4.384000931167975e-06
4563,111687,3,3,1,4.654000804293901e-06
4564,78921,3,3,1,4.658999387174845e-06
4565,95319,3,3,1,4.7670000640209764e-06
4566,54361,3,3,1,4.254998202668503e-06
4567,63870,3,2,0,2.755001332843676e-06
4568,37985,3,3,1,4.785000783158466e-06
4569,37990,3,3,2,7.892002031439915e-06
4570,70759,3,3,1,3.9810001908335835e-06
4571,79226,3,2,0,2.3279972083400935e-06
4572,20857,4,2,1,4.797002475243062e-06
4573,21646,8,3,1,8.981998689705506e-06
4574,79011,3,3,3,4.999001248506829e-06
4575,54443,3,3,1,5.67399911233224e-06
4576,87233,3,3,1,5.392001185100526e-06
4577,29891,3,3,1,4.905999958282337e-06
4578,120022,3,3,1,4.53000029665418e-06
4579,5336,3,3,1,4.645000444725156e-06
4580,120762,3,2,0,2.5430017558392137e-06
4581,62683,4,3,2,9.824001608649269e-06
4582,14867,3,2,1,4.315999831305817e-06
4583,29960,3,3,1,5.039997631683946e-06
4584,54542,3,3,1,4.516001354204491e-06
4585,5391,3,3,1,4.571000317810103e-06
4586,54548,3,3,1,4.400000761961564e-06
4587,54550,3,2,0,2.46399940806441e-06
4588,54549,3,3,1,4.830999387195334e-06
4589,54551,3,3,1,5.332000000635162e-06
4590,5399,5,3,1,9.104001946980134e-06
4591,120094,3,3,1,4.318000719649717e-06
4592,80482,3,2,0,2.677999873412773e-06
4593,5412,4,3,1,5.617999704554677e-06
4594,87334,3,3,1,4.993999027647078e-06
4595,79154,3,3,1,5.226000212132931e-06
4596,79155,3,3,1,7.282000296982005e-06
4597,5429,5,3,1,8.861999958753586e-06
4598,13625,3,3,1,5.107001925352961e-06
4599,54599,3,3,2,5.822999810334295e-06
4600,13657,3,3,1,5.245001375442371e-06
4601,111970,3,3,1,4.534998879535124e-06
4602,103783,4,3,1,6.461999873863533e-06
4603,97145,3,2,0,2.477001544320956e-06
4604,79214,4,3,1,1.412799974787049e-05
4605,38262,3,3,1,6.946000212337822e-06
4606,88705,3,2,0,2.8860013117082417e-06
4607,103805,3,3,2,8.861999958753586e-06
4608,103807,3,3,1,5.385001713875681e-06
4609,23921,3,2,0,5.475998477777466e-06
4610,7785,3,1,0,2.425000275252387e-06
4611,87425,3,3,1,4.685000021709129e-06
4612,38280,3,3,1,4.171000909991562e-06
4613,63580,3,2,0,2.425000275252387e-06
4614,120206,3,3,1,5.244997737463564e-06
4615,5530,3,3,2,8.084000000962988e-06
4616,71086,5,3,1,6.834001396782696e-06
4617,18170,5,2,0,3.434997779550031e-06
4618,38349,3,3,2,8.355000318260863e-06
4619,79312,3,3,2,7.279002602444962e-06
4620,112082,4,3,1,5.287001840770245e-06
4621,112087,3,3,1,4.842000635107979e-06
4622,30179,3,3,3,4.92599792778492e-06
4623,120294,3,3,1,4.221998096909374e-06
4624,38378,3,3,1,4.526998964138329e-06
4625,30199,3,3,2,6.9779998739250004e-06
4626,103935,3,3,1,5.341000360203907e-06
4627,79361,3,3,1,4.6100030886009336e-06
4628,23632,3,2,0,2.7130008675158024e-06
4629,103939,3,3,1,5.226000212132931e-06
4630,120336,3,3,1,5.1150018407497555e-06
4631,79383,3,3,1,5.451998731587082e-06
4632,112160,3,3,1,5.06499782204628e-06
4633,87593,3,3,2,6.522001058328897e-06
4634,79403,3,3,1,5.1770002755802125e-06
4635,13881,4,3,2,7.84299845690839e-06
4636,112218,3,3,1,5.226000212132931e-06
4637,46692,3,3,1,4.6720015234313905e-06
4638,129985,3,2,0,2.5760018615983427e-06
4639,104045,3,3,1,4.903002263745293e-06
4640,104049,3,3,1,5.173998943064362e-06
4641,38515,3,3,2,5.472400152939372e-05
4642,120438,3,3,1,5.441001121653244e-06
4643,95881,3,3,1,4.539000656222925e-06
4644,112266,3,3,1,5.083002179162577e-06
4645,120459,3,3,2,8.15499879536219e-06
4646,30353,3,3,1,4.547997377812862e-06
4647,46748,3,3,1,5.245998181635514e-06
4648,105367,3,2,0,2.5480003387201577e-06
4649,104104,3,3,1,5.293000867823139e-06
4650,104108,3,3,1,4.821999027626589e-06
4651,104109,3,3,1,1.0697996913222596e-05
4652,5813,3,3,1,4.400000761961564e-06
4653,81503,3,2,0,2.4139990273397416e-06
4654,18013,4,2,1,4.580997483571991e-06
4655,28864,5,1,0,3.5909979487769306e-06
4656,79556,5,3,1,6.472000677604228e-06
4657,71390,3,3,1,5.198999133426696e-06
4658,87780,3,3,1,5.566998879658058e-06
4659,30444,3,3,2,7.815000572009012e-06
4660,56404,3,2,0,2.411001332802698e-06
4661,5874,3,3,1,4.678000550484285e-06
4662,55047,5,3,1,6.705999112455174e-06
4663,128776,3,3,1,3.173200093442574e-05
4664,38672,3,3,1,6.177000614115968e-06
4665,55057,3,3,1,5.527002940652892e-06
4666,38681,6,3,1,6.5639978856779635e-06
4667,46915,3,3,1,4.561999958241358e-06
4668,120647,3,3,1,4.78799847769551e-06
4669,128840,3,3,1,4.637000529328361e-06
4670,128841,3,3,1,5.205001798458397e-06
4671,63312,3,3,1,9.153998689725995e-06
4672,55379,3,2,0,3.1669987947680056e-06
4673,104288,3,3,1,5.073001375421882e-06
4674,104298,3,3,1,4.470999556360766e-06
4675,16095,3,2,0,2.6240013539791107e-06
4676,55168,3,1,0,2.4230030248872936e-06
4677,71545,3,3,1,4.728997737402096e-06
4678,71548,3,3,1,4.924000677419826e-06
4679,48269,4,2,0,3.3479991543572396e-06
4680,79749,3,3,1,4.617999366018921e-06
4681,14220,3,3,1,5.317000614013523e-06
4682,87949,3,3,1,4.427001840667799e-06
4683,63375,5,3,1,6.4019986893981695e-06
4684,31166,3,2,0,2.5769986677914858e-06
4685,96147,3,3,1,4.748999344883487e-06
4686,122186,3,2,0,2.387998392805457e-06
4687,22432,6,3,1,9.571998816682026e-06
4688,128930,3,3,1,5.3820003813598305e-06
4689,22437,3,3,2,6.455000402638689e-06
4690,6059,3,3,1,4.779998562298715e-06
4691,6061,3,3,1,4.866000381298363e-06
4692,120750,3,3,1,4.985999112250283e-06
4693,38831,3,3,1,5.326000973582268e-06
4694,55213,3,3,1,4.835997970076278e-06
4695,63877,3,2,0,2.373002644162625e-06
4696,88512,3,1,0,2.1849991753697395e-06
4697,79814,3,3,2,7.561000529676676e-06
4698,63431,3,3,1,4.9960035539697856e-06
4699,120773,5,3,2,9.390001650899649e-06
4700,30666,3,3,1,4.770001396536827e-06
4701,30669,3,3,1,4.659999831346795e-06
4702,88877,3,2,0,2.6050001906696707e-06
4703,63438,3,3,1,4.707999323727563e-06
4704,104410,3,3,1,4.307999915909022e-06
4705,120810,3,3,1,4.1530001908540726e-06
4706,96244,3,3,1,3.163000656059012e-06
4707,71681,3,3,1,4.369001544546336e-06
4708,6171,3,3,1,4.988000000594184e-06
4709,71718,3,3,1,4.607001756085083e-06
4710,22569,3,3,1,3.812998329522088e-06
4711,71722,3,3,2,7.760998414596543e-06
4712,71724,3,3,1,4.785000783158466e-06
4713,71733,3,3,1,4.940997314406559e-06
4714,88117,3,3,1,5.0439994083717465e-06
4715,38985,3,3,1,4.309000360080972e-06
4716,63573,3,3,1,5.718000466004014e-06
4717,47209,3,3,1,4.5960005081724375e-06
4718,129130,3,3,1,4.904999514110386e-06
4719,55406,3,3,1,5.011999746784568e-06
4720,79988,3,3,1,5.666999641107395e-06
4721,129148,3,3,1,4.872999852523208e-06
4722,14467,3,3,1,5.1249990065116435e-06
4723,88199,3,3,1,5.049001629231498e-06
4724,88201,3,3,1,5.057001544628292e-06
4725,47243,3,3,2,6.9400011852849275e-06
4726,80012,3,3,1,5.118999979458749e-06
4727,6294,3,3,1,4.335000994615257e-06
4728,88219,3,3,2,8.143997547449544e-06
4729,96415,3,3,1,4.94599953526631e-06
4730,120993,3,3,1,4.818000888917595e-06
4731,80042,3,3,1,4.817997250938788e-06
4732,16237,3,2,0,2.6130001060664654e-06
4733,63675,3,3,1,4.8100009735208005e-06
4734,63712,3,2,0,2.7030000637751073e-06
4735,130760,3,1,0,2.1759988158009946e-06
4736,14532,3,3,1,5.502999556483701e-06
4737,30918,4,3,1,6.150999979581684e-06
4738,6350,4,3,2,8.470997272524983e-06
4739,112849,3,3,1,4.473000444704667e-06
4740,55509,3,3,1,4.306002665543929e-06
4741,55528,3,3,2,6.587000825675204e-06
4742,64345,3,2,1,4.256999091012403e-06
4743,80113,3,3,1,4.899000487057492e-06
4744,80114,3,3,1,4.975001502316445e-06
4745,55542,3,3,1,4.843001079279929e-06
4746,22781,3,3,1,4.18099807575345e-06
4747,55554,4,3,1,5.421999958343804e-06
4748,6412,3,3,2,8.423998224316165e-06
4749,47372,3,3,1,4.355002602096647e-06
4750,121103,3,3,1,4.912002623314038e-06
4751,96533,3,3,1,5.114998202770948e-06
4752,22806,3,3,1,4.68700091005303e-06
4753,55607,3,3,1,4.397003067424521e-06
4754,115330,4,2,0,2.9750008252449334e-06
4755,19441,4,1,0,2.48300057137385e-06
4756,39239,3,3,1,4.391997208585963e-06
4757,129356,3,3,1,5.178000719752163e-06
4758,63830,3,3,1,4.678000550484285e-06
4759,96599,7,3,1,1.0417999874334782e-05
4760,56532,6,2,1,5.6729986681602895e-06
4761,55644,3,3,1,4.556000931188464e-06
4762,121190,3,3,1,5.1679999160114676e-06
4763,113009,3,3,1,5.215999408392236e-06
4764,72074,6,3,3,7.054000889183953e-06
4765,31116,3,3,1,4.6530003601219505e-06
4766,15254,3,2,0,4.35399851994589e-06
4767,104851,3,3,1,4.740999429486692e-06
4768,31136,3,3,2,7.247002940857783e-06
4769,104866,3,3,1,4.745998012367636e-06
4770,88496,5,3,0,7.3310002335347235e-06
4771,32063,8,2,0,7.613998604938388e-06
4772,63950,3,3,1,3.926998033421114e-06
4773,14803,3,3,1,5.14000203111209e-06
4774,47609,3,3,1,5.195000994717702e-06
4775,88598,5,3,0,8.236002031480893e-06
4776,95,6,2,0,4.39500217908062e-06
4777,80954,9,2,0,8.168000931618735e-06
4778,31265,3,3,1,4.5769993448629975e-06
4779,47651,5,3,0,6.0010024753864855e-06
4780,55859,3,3,1,3.967998054577038e-06
4781,96820,3,3,1,4.903999069938436e-06
4782,72246,6,3,1,9.748000593390316e-06
4783,55888,3,3,1,4.082001396454871e-06
4784,72278,4,3,1,5.621001037070528e-06
4785,88664,3,3,1,4.728000931208953e-06
4786,64089,4,3,1,9.176001185551286e-06
4787,105050,3,3,1,4.462999640963972e-06
4788,113245,3,3,1,4.590001481119543e-06
4789,40420,3,2,0,2.516000677132979e-06
4790,47722,3,3,1,5.541998689295724e-06
4791,47724,3,3,1,5.2579998737201095e-06
4792,31346,3,3,1,4.1719977161847055e-06
4793,73460,7,2,0,4.449997504707426e-06
4794,59674,4,1,0,2.607001079013571e-06
4795,80960,8,1,1,5.408997822087258e-06
4796,80528,3,3,1,4.501001967582852e-06
4797,80577,3,2,0,2.4840010155458003e-06
4798,52136,4,2,1,4.151002940488979e-06
4799,80534,3,3,1,6.943999323993921e-06
4800,48541,3,2,0,2.673001290531829e-06
4801,55960,3,3,1,5.264999344944954e-06
4802,31414,4,3,2,6.788999598938972e-06
4803,72417,3,3,1,3.227799970773049e-05
4804,56038,5,3,2,1.2936998246004805e-05
4805,31467,3,3,1,7.017999450908974e-06
4806,105196,3,3,1,5.040001269662753e-06
4807,121582,3,3,1,4.98300141771324e-06
4808,31472,3,3,1,5.188998329686001e-06
4809,56055,3,3,1,4.694000381277874e-06
4810,72441,3,3,1,4.403002094477415e-06
4811,72444,3,3,2,7.654998626094311e-06
4812,47881,3,3,1,4.355002602096647e-06
4813,31502,3,3,1,4.929999704472721e-06
4814,72468,3,3,1,4.737001290777698e-06
4815,65253,3,2,0,2.4180008040275425e-06
4816,47896,3,3,1,5.164998583495617e-06
4817,121626,3,3,1,4.599001840688288e-06
4818,15150,3,3,1,4.691999492933974e-06
4819,88884,3,3,1,5.055000656284392e-06
4820,15162,3,3,1,5.271002009976655e-06
4821,113485,3,3,1,4.816000000573695e-06
4822,88931,3,3,1,4.729998181574047e-06
4823,113529,3,3,1,5.437999789137393e-06
4824,15229,3,3,1,4.304001777200028e-06
4825,97151,3,3,1,4.8290021368302405e-06
4826,72579,3,3,1,4.540001100394875e-06
4827,105361,3,3,1,5.545996828004718e-06
4828,15251,3,3,1,4.869998520007357e-06
4829,72604,3,3,1,5.134999810252339e-06
4830,121768,3,3,1,4.900000931229442e-06
4831,121770,3,3,1,4.912999429507181e-06
4832,56235,4,3,2,8.230999810621142e-06
4833,72628,3,3,2,6.395999662345275e-06
4834,105406,5,3,1,6.8779991124756634e-06
4835,48094,3,3,1,4.35599940828979e-06
4836,89073,3,3,1,5.02000330016017e-06
4837,80882,3,3,1,4.941000952385366e-06
4838,7154,3,3,1,4.4480002543423325e-06
4839,106232,4,2,0,2.9100010578986257e-06
4840,107161,4,2,1,4.535999323707074e-06
4841,39921,3,3,1,5.374000465963036e-06
4842,105478,3,3,1,4.39400173490867e-06
4843,113689,3,3,1,5.3440016927197576e-06
4844,113690,3,3,1,5.0100024964194745e-06
4845,97404,3,2,0,2.5579975044820458e-06
4846,39965,3,3,2,6.4539999584667385e-06
4847,39976,4,3,1,7.651000487385318e-06
4848,15413,4,3,1,7.367998478002846e-06
4849,56387,4,3,1,5.95199890085496e-06
4850,48196,3,3,1,5.218000296736136e-06
4851,15436,3,3,1,5.48199750483036e-06
4852,23635,3,3,2,5.808000423712656e-06
4853,130146,3,3,1,4.53100074082613e-06
4854,121961,3,3,1,4.396999429445714e-06
4855,121970,3,3,1,5.689998943125829e-06
4856,97416,3,3,1,4.659999831346795e-06
4857,64649,3,3,1,4.8389993025921285e-06
4858,81032,3,3,1,5.113000952405855e-06
4859,64654,3,3,2,7.305996405193582e-06
4860,105615,3,3,2,6.275000487221405e-06
4861,97479,3,3,1,4.574998456519097e-06
4862,23757,3,3,2,7.266000466188416e-06
4863,113898,5,3,1,5.678000889020041e-06
4864,89326,3,3,2,8.569000783609226e-06
4865,72949,3,3,2,7.293001544894651e-06
4866,113916,6,3,0,7.147002179408446e-06
4867,23821,3,3,1,5.353998858481646e-06
4868,81172,3,3,1,4.735000402433798e-06
4869,122140,3,3,1,5.28100281371735e-06
4870,122141,3,3,1,5.009002052247524e-06
4871,48424,3,3,1,4.78799847769551e-06
4872,40244,3,3,1,4.792000254383311e-06
4873,32056,3,3,1,4.1050006984733045e-06
4874,16489,7,2,0,4.469999112188816e-06
4875,123397,4,2,1,4.446999810170382e-06
4876,105784,4,3,1,5.828998837387189e-06
4877,48442,3,3,1,4.657002136809751e-06
4878,97615,3,3,1,4.4769985834136605e-06
4879,32099,4,3,2,8.338000043295324e-06
4880,81286,4,3,1,5.113000952405855e-06
4881,40346,3,3,1,5.285000952426344e-06
4882,7593,3,3,1,4.296998667996377e-06
4883,64944,6,3,0,6.605998351005837e-06
4884,32187,3,3,1,4.569999873638153e-06
4885,81355,3,3,1,4.932000592816621e-06
4886,114128,3,3,1,4.265002644388005e-06
4887,81365,4,3,1,4.697001713793725e-06
4888,37655,4,2,0,2.8479989850893617e-06
4889,40768,3,1,0,2.4420005502179265e-06
4890,32413,6,2,1,5.545000021811575e-06
4891,40417,3,3,2,7.735001418041065e-06
4892,122351,3,3,1,5.129000783199444e-06
4893,114161,3,3,1,5.275000148685649e-06
4894,73209,3,3,1,4.559002263704315e-06
4895,65018,8,3,0,8.61400258145295e-06
4896,56832,4,3,1,5.24099959875457e-06
4897,81416,3,3,1,4.557001375360414e-06
4898,48659,4,3,1,8.76600097399205e-06
4899,24086,3,3,1,4.463003278942779e-06
4900,122391,3,3,2,6.3970001065172255e-06
4901,48666,3,3,2,7.504997483920306e-06
4902,130594,3,3,2,7.262999133672565e-06
4903,24104,3,3,1,4.875000740867108e-06
4904,89644,3,3,1,4.7959983930923045e-06
4905,32300,4,3,1,8.813000022200868e-06
4906,81455,3,3,1,5.365000106394291e-06
4907,73286,3,3,1,4.331002855906263e-06
4908,97871,3,3,2,6.092999683460221e-06
4909,97872,3,3,1,4.675999662140384e-06
4910,81487,5,3,1,9.00899976841174e-06
4911,73299,3,3,1,4.685000021709129e-06
4912,122472,3,3,1,4.050001734867692e-06
4913,32362,3,3,1,4.724999598693103e-06
4914,130664,3,3,1,5.087997124064714e-06
4915,122491,5,3,2,8.47500268719159e-06
4916,130684,3,3,1,4.92799881612882e-06
4917,97920,3,3,2,7.842001650715247e-06
4918,7830,3,3,1,4.835997970076278e-06
4919,7831,3,3,1,4.245997843099758e-06
4920,73420,3,3,1,4.763001925311983e-06
4921,122583,3,3,1,5.293000867823139e-06
4922,122584,3,3,1,4.49499930255115e-06
4923,73440,3,3,1,6.1820028349757195e-06
4924,32482,4,3,1,9.415001841261983e-06
4925,65254,3,3,1,4.745001206174493e-06
4926,122601,3,3,1,7.294001989066601e-06
4927,16111,3,3,1,5.232999683357775e-06
4928,65267,3,3,1,4.765999619849026e-06
4929,7958,4,3,1,5.089998012408614e-06
4930,27498,4,2,0,2.815999323502183e-06
4931,61580,4,1,0,2.649998350534588e-06
4932,40739,3,3,2,7.347000064328313e-06
4933,81712,3,3,1,4.016001184936613e-06
4934,81713,3,3,1,4.782999894814566e-06
4935,40767,5,3,1,9.158000466413796e-06
4936,16236,3,3,1,3.497199941193685e-05
4937,57197,5,3,1,1.3314998795976862e-05
4938,130932,3,3,1,6.657999620074406e-06
4939,24443,3,3,1,5.842000973643735e-06
4940,16260,3,3,1,4.811998223885894e-06
4941,32669,4,3,2,7.906000973889604e-06
4942,90023,3,3,2,6.1780010582879186e-06
4943,106414,3,3,1,4.980000085197389e-06
4944,16306,3,3,1,5.000001692678779e-06
4945,114621,4,3,1,5.047000740887597e-06
4946,114622,3,3,1,5.10199970449321e-06
4947,114626,3,3,1,4.580000677378848e-06
4948,81909,3,3,1,4.469999112188816e-06
4949,49151,5,3,1,7.185000868048519e-06
4950,124,5,3,1,9.275001502828673e-06
4951,49296,4,3,1,8.313996659126133e-06
4952,66079,6,2,2,6.32200317340903e-06
4953,8396,5,3,1,8.423001418123022e-06
4954,9167,10,2,0,5.264002538751811e-06
4955,73962,4,3,1,6.217000191099942e-06
4956,242,5,3,2,8.635000995127484e-06
4957,90442,4,3,1,6.485002813860774e-06
4958,123271,5,3,1,9.380997653352097e-06
4959,131527,5,3,1,6.564001523656771e-06
4960,131536,5,3,1,6.485002813860774e-06
4961,57834,4,3,1,6.566002412000671e-06
4962,16899,4,3,1,6.882000889163464e-06
4963,560,6,3,3,7.403999916277826e-06
4964,82546,6,3,1,9.707997378427535e-06
4965,131741,4,3,1,8.220999006880447e-06
4966,33507,5,3,1,5.841997335664928e-06
4967,58490,4,3,1,5.714999133488163e-06
4968,1181,4,3,1,5.637000867864117e-06
4969,17932,8,2,0,4.911998985335231e-06
4970,122407,5,2,0,3.4869990486185998e-06
4971,25897,4,3,1,5.773999873781577e-06
4972,28194,4,2,0,3.0800001695752144e-06
4973,119197,4,1,0,2.687000232981518e-06
4974,9648,4,3,1,7.1780013968236744e-06
4975,124395,5,3,1,5.218997102929279e-06
4976,120832,7,2,0,6.6209977376274765e-06
4977,67141,4,3,1,5.24300048709847e-06
4978,94541,4,2,0,3.039996954612434e-06
4979,63123,4,1,0,2.592998498585075e-06
4980,124143,7,1,0,3.991000994574279e-06
4981,132728,4,3,1,6.8069966800976545e-06
4982,42685,4,3,1,5.742000212194398e-06
4983,100105,4,3,1,5.435998900793493e-06
4984,91926,5,3,0,6.952999683562666e-06
4985,116605,4,3,1,5.504000000655651e-06
4986,124829,6,3,0,8.126000466290861e-06
4987,83877,4,3,2,6.723999831592664e-06
4988,59371,4,3,1,8.267998055089265e-06
4989,71393,4,2,0,2.768996637314558e-06
4990,8389,4,2,2,6.046997441444546e-06
4991,67637,6,2,1,6.138001481303945e-06
4992,116805,6,3,1,7.713999366387725e-06
4993,84214,4,3,1,5.247999069979414e-06
4994,108856,4,3,1,5.508001777343452e-06
4995,117311,5,3,1,5.762001819675788e-06
4996,92977,4,3,1,5.762998625868931e-06
4997,125921,5,3,1,9.102997864829376e-06
4998,11448,7,3,1,1.0548003047006205e-05
4999,118320,5,3,2,9.516999853076413e-06
5000,52978,4,3,1,4.8580004659015685e-06
5001,3887,10,3,1,1.0748000931926072e-05
5002,69428,4,3,1,7.822000043233857e-06
5003,126782,4,3,1,5.627000064123422e-06
5004,110535,4,3,1,4.831003025174141e-06
5005,102485,6,3,0,6.85700069880113e-06
5006,110681,4,3,1,7.914000889286399e-06
5007,110690,5,3,0,6.680002115899697e-06
